0.0333528,-0.0316219,0.06101067,0.1040391,0.09887455,-0.003921248,0.0004743357,0.9950921
0.1224344,-0.03180304,0.06097656,0.1040744,0.0988209,-0.00415103,0.0006198805,0.9950964
0.1564309,-0.03248495,0.06108164,0.1042868,0.09825779,-0.004593932,0.0009348806,0.99515
0.1869793,-0.03299298,0.0610704,0.1044787,0.09815576,-0.004820842,0.001407156,0.9951584
0.2149417,-0.03336173,0.0611442,0.1047364,0.0976454,-0.004987224,0.001939892,0.995207
0.2401721,-0.03365675,0.06118532,0.1050086,0.09748676,-0.004915449,0.001392548,0.9952238
0.26482,-0.03369025,0.06110549,0.1051909,0.09778432,-0.00515292,0.001797751,0.9951927
0.2907634,-0.03372618,0.06087494,0.1052954,0.09826682,-0.005206586,0.001785722,0.9951449
0.3145857,-0.0338087,0.06061906,0.1053792,0.09930408,-0.005128783,0.001390058,0.995043
0.3397607,-0.03374188,0.06049612,0.1054005,0.09975012,-0.004862912,0.00127253,0.9949998
0.3650223,-0.03370804,0.06047631,0.1055331,0.0995223,-0.004474102,0.001413555,0.9950243
0.3919302,-0.03373548,0.06041318,0.1057463,0.09931409,-0.004260325,0.001974407,0.9950451
0.4174694,-0.03383925,0.06039093,0.1060325,0.09891801,-0.004113396,0.002060411,0.995085
0.4410832,-0.03389345,0.06036397,0.1062371,0.09904795,-0.004126381,0.002030414,0.9950721
0.4665134,-0.0340133,0.06017442,0.1067223,0.09935538,-0.003921135,0.001876613,0.9950426
0.4925382,-0.03415389,0.05998758,0.1075141,0.09918002,-0.00361683,0.001849317,0.9950612
0.5182449,-0.03426027,0.06003363,0.1083317,0.09870482,-0.003139666,0.001694674,0.9951104
0.5424306,-0.03440113,0.06007483,0.1092866,0.09883853,-0.002742351,0.001427548,0.9950987
0.5669723,-0.03472811,0.05992854,0.1108641,0.09929571,-0.002124432,0.0005791002,0.9950556
0.5939559,-0.03528115,0.05957137,0.1127582,0.1009948,-0.001450452,-0.0005035348,0.9948858
0.6194282,-0.03566996,0.05924314,0.1139058,0.1023972,-0.000946868,-0.0006265996,0.994743
0.6448656,-0.03606676,0.05916027,0.1150822,0.1028123,-8.85672E-05,-0.0006294657,0.9947006
0.670995,-0.03680517,0.05908861,0.1170888,0.1035863,0.001243195,-0.0004455789,0.9946196
0.6953034,-0.03762318,0.05918771,0.1188996,0.1040451,0.002283666,0.0001993044,0.99457
0.7204599,-0.03822512,0.05949908,0.1199233,0.1029023,0.002404552,0.0004906019,0.9946885
0.7431147,-0.03876588,0.05980346,0.1210451,0.1018003,0.002674583,0.0002182912,0.9948013
0.769613,-0.03956947,0.06003313,0.1231923,0.1008263,0.00342423,0.0007067699,0.9948979
0.7936888,-0.03963556,0.06016735,0.1242933,0.1007746,0.003158044,0.000879847,0.9949039
0.8189963,-0.03977792,0.06104043,0.1267502,0.1000295,0.002667489,0.001495951,0.9949798
0.8425398,-0.03933772,0.06128676,0.1281647,0.0991682,0.0007618562,0.003246832,0.9950651
0.8664614,-0.03864335,0.06080734,0.1308596,0.09563756,-0.002283634,0.005414307,0.9953989
0.8927822,-0.03694165,0.05956222,0.1327032,0.09071394,-0.005599868,0.007554983,0.9958326
0.9193561,-0.03409212,0.05880381,0.1362323,0.08516158,-0.01061698,0.01168116,0.9962421
0.9447541,-0.03125755,0.05831907,0.1383244,0.08318199,-0.0140491,0.01386486,0.9963389
0.9725315,-0.02572429,0.05738801,0.1425296,0.07790218,-0.01906429,0.01553735,0.9966576
0.9959963,-0.0197227,0.05515106,0.1469233,0.07282693,-0.02365762,0.01512837,0.9969492
1.023488,-0.01546396,0.05247478,0.150146,0.06945907,-0.02576498,0.01443021,0.9971476
