 0.0431685,-36.1795,2.030373,-20.38986,-0.04088065,0.8420753,-0.001974018,0.5378049
0.0771361,-36.14385,2.036552,-20.40724,-0.03032852,0.8415213,-0.007666215,0.5393174
0.1037249,-36.11013,2.040539,-20.42375,-0.02371329,0.8415837,-0.0100848,0.5395118
0.130507,-36.07425,2.043226,-20.44067,-0.01688199,0.8419157,-0.01043823,0.5392439
0.1610288,-36.03988,2.043002,-20.45631,-0.01246209,0.8422568,-0.008923247,0.5388587
0.198655,-36.0046,2.038945,-20.47158,-0.008177524,0.8424275,-0.00561199,0.5387185
0.2358594,-35.97205,2.031495,-20.48492,-0.006709087,0.8432423,-0.003967409,0.5374771
0.2669145,-35.94,2.024701,-20.49763,-0.005146516,0.8437034,-0.002674395,0.5367784
0.303394,-35.90755,2.016572,-20.50948,-0.004197785,0.8443701,-9.076643E-06,0.5357439
0.3333297,-35.8755,2.010195,-20.52121,-0.002320883,0.8450327,0.004069676,0.5346941
0.3606096,-35.84274,2.004552,-20.53273,-0.003455411,0.8465041,0.00627072,0.5323341
0.3944695,-35.80958,1.99779,-20.54362,0.003293104,0.848227,0.00304691,0.5296138
0.424346,-35.79279,1.998216,-20.54818,0.008342857,0.8485578,0.001538287,0.5290347
0.4559851,-35.75743,1.997889,-20.55922,0.01201284,0.8484719,0.001129229,0.529103
0.4887967,-35.72175,1.999578,-20.57042,0.01679777,0.8467204,-0.004002863,0.5317578
0.521107,-35.68607,2.00724,-20.58212,0.01412203,0.8457613,-0.01121515,0.5332566
0.5548941,-35.64896,2.014189,-20.59512,0.007840122,0.8452919,-0.01596799,0.5340087
0.5843329,-35.61069,2.020076,-20.61012,0.004889676,0.8468094,-0.01101289,0.53176
0.6177667,-35.57148,2.029518,-20.62666,0.001358773,0.8482804,0.006529116,0.5295053
0.655844,-35.53322,2.037858,-20.64442,0.003940818,0.8501267,0.009752605,0.526473
0.6875342,-35.49848,2.041487,-20.66105,0.01035481,0.8506995,-0.0004515359,0.5255501
0.7205467,-35.46504,2.044713,-20.67759,0.0146436,0.8495584,-0.0164535,0.5270345
0.7477131,-35.43163,2.045506,-20.69394,0.01250255,0.8481518,-0.02609248,0.5289627
0.7786425,-35.39902,2.042018,-20.71039,0.006380344,0.8461769,-0.03324398,0.531826
0.8095987,-35.36589,2.037363,-20.72703,-3.938725E-05,0.8442178,-0.03553201,0.5348213
0.8468586,-35.33038,2.030701,-20.74533,-0.009054317,0.8416257,-0.02669704,0.5393251
0.8778929,-35.29454,2.024107,-20.76412,-0.01539681,0.8402154,-0.02097671,0.5416281
0.9177179,-35.25729,2.014439,-20.78529,-0.01753389,0.8404465,-0.01544316,0.5413906
